Date,Open,High,Low,Close,Adj Close,Volume
2015-10-06,1986.630005,1991.619995,1971.989990,1979.920044,1979.920044,4202400000
2015-10-07,1982.339966,1999.310059,1976.439941,1995.829956,1995.829956,4666470000
2015-10-08,1994.010010,2016.500000,1987.530029,2013.430054,2013.430054,3939140000
2015-10-09,2013.729980,2020.130005,2007.609985,2014.890015,2014.890015,3706900000
2015-10-12,2015.650024,2018.660034,2010.550049,2017.459961,2017.459961,2893250000
2015-10-13,2015.000000,2022.339966,2001.780029,2003.689941,2003.689941,3401920000
2015-10-14,2003.660034,2009.560059,1990.729980,1994.239990,1994.239990,3644590000
2015-10-15,1996.469971,2024.150024,1996.469971,2023.859985,2023.859985,3746290000
2015-10-16,2024.369995,2033.540039,2020.459961,2033.109985,2033.109985,3595430000
2015-10-19,2031.729980,2034.449951,2022.310059,2033.660034,2033.660034,3287320000
2015-10-20,2033.130005,2039.119995,2026.609985,2030.770020,2030.770020,3331500000
2015-10-21,2033.469971,2037.969971,2017.219971,2018.939941,2018.939941,3627790000
2015-10-22,2021.880005,2055.199951,2021.880005,2052.510010,2052.510010,4430850000
2015-10-23,2058.189941,2079.739990,2058.189941,2075.149902,2075.149902,4108460000
2015-10-26,2075.080078,2075.139893,2066.530029,2071.179932,2071.179932,3385800000
2015-10-27,2068.750000,2070.370117,2058.840088,2065.889893,2065.889893,4216880000
2015-10-28,2066.479980,2090.350098,2063.110107,2090.350098,2090.350098,4698110000
2015-10-29,2088.350098,2092.520020,2082.629883,2089.409912,2089.409912,4008940000
2015-10-30,2090.000000,2094.320068,2079.340088,2079.360107,2079.360107,4256200000
2015-11-02,2080.760010,2106.199951,2080.760010,2104.050049,2104.050049,3760020000
2015-11-03,2102.629883,2116.479980,2097.510010,2109.790039,2109.790039,4272060000
2015-11-04,2110.600098,2114.590088,2096.979980,2102.310059,2102.310059,4078870000
2015-11-05,2101.679932,2108.780029,2090.409912,2099.929932,2099.929932,4051890000
2015-11-06,2098.600098,2101.909912,2083.739990,2099.199951,2099.199951,4369020000
2015-11-09,2096.560059,2096.560059,2068.239990,2078.580078,2078.580078,3882350000
2015-11-10,2077.189941,2083.669922,2069.909912,2081.719971,2081.719971,3821440000
2015-11-11,2083.409912,2086.939941,2074.850098,2075.000000,2075.000000,3692410000
2015-11-12,2072.290039,2072.290039,2045.660034,2045.969971,2045.969971,4016370000
2015-11-13,2044.640015,2044.640015,2022.020020,2023.040039,2023.040039,4278750000
2015-11-16,2022.079956,2053.219971,2019.390015,2053.189941,2053.189941,3741240000
2015-11-17,2053.669922,2066.689941,2045.900024,2050.439941,2050.439941,4427350000
2015-11-18,2051.989990,2085.310059,2051.989990,2083.580078,2083.580078,3926390000
2015-11-19,2083.699951,2086.739990,2078.760010,2081.239990,2081.239990,3628110000
2015-11-20,2082.820068,2097.060059,2082.820068,2089.169922,2089.169922,3929600000
2015-11-23,2089.409912,2095.610107,2081.389893,2086.590088,2086.590088,3587980000
2015-11-24,2084.419922,2094.120117,2070.290039,2089.139893,2089.139893,3884930000
2015-11-25,2089.300049,2093.000000,2086.300049,2088.870117,2088.870117,2852940000
2015-11-27,2088.820068,2093.290039,2084.129883,2090.110107,2090.110107,1466840000
2015-11-30,2090.949951,2093.810059,2080.409912,2080.409912,2080.409912,4275030000
2015-12-01,2082.929932,2103.370117,2082.929932,2102.629883,2102.629883,3712120000
2015-12-02,2101.709961,2104.270020,2077.110107,2079.510010,2079.510010,3950640000
2015-12-03,2080.709961,2085.000000,2042.349976,2049.620117,2049.620117,4306490000
2015-12-04,2051.239990,2093.840088,2051.239990,2091.689941,2091.689941,4214910000
2015-12-07,2090.419922,2090.419922,2066.780029,2077.070068,2077.070068,4043820000
2015-12-08,2073.389893,2073.850098,2052.320068,2063.590088,2063.590088,4173570000
2015-12-09,2061.169922,2080.330078,2036.530029,2047.619995,2047.619995,4385250000
2015-12-10,2047.930054,2067.649902,2045.670044,2052.229980,2052.229980,3715150000
2015-12-11,2047.270020,2047.270020,2008.800049,2012.369995,2012.369995,4301060000
2015-12-14,2013.369995,2022.920044,1993.260010,2021.939941,2021.939941,4612440000
2015-12-15,2025.550049,2053.870117,2025.550049,2043.410034,2043.410034,4353540000
2015-12-16,2046.500000,2076.719971,2042.430054,2073.070068,2073.070068,4635450000
2015-12-17,2073.760010,2076.370117,2041.660034,2041.890015,2041.890015,4327390000
2015-12-18,2040.810059,2040.810059,2005.329956,2005.550049,2005.550049,6683070000
2015-12-21,2010.270020,2022.900024,2005.930054,2021.150024,2021.150024,3760280000
2015-12-22,2023.150024,2042.739990,2020.489990,2038.969971,2038.969971,3520860000
2015-12-23,2042.199951,2064.729980,2042.199951,2064.290039,2064.290039,3484090000
2015-12-24,2063.520020,2067.360107,2058.729980,2060.989990,2060.989990,1411860000
2015-12-28,2057.770020,2057.770020,2044.199951,2056.500000,2056.500000,2492510000
2015-12-29,2060.540039,2081.560059,2060.540039,2078.360107,2078.360107,2542000000
2015-12-30,2077.340088,2077.340088,2061.969971,2063.360107,2063.360107,2367430000
2015-12-31,2060.590088,2062.540039,2043.619995,2043.939941,2043.939941,2655330000
2016-01-04,2038.199951,2038.199951,1989.680054,2012.660034,2012.660034,4304880000
2016-01-05,2013.780029,2021.939941,2004.170044,2016.709961,2016.709961,3706620000
2016-01-06,2011.709961,2011.709961,1979.050049,1990.260010,1990.260010,4336660000
2016-01-07,1985.319946,1985.319946,1938.829956,1943.089966,1943.089966,5076590000
2016-01-08,1945.969971,1960.400024,1918.459961,1922.030029,1922.030029,4664940000
2016-01-11,1926.119995,1935.650024,1901.099976,1923.670044,1923.670044,4607290000
2016-01-12,1927.829956,1947.380005,1914.349976,1938.680054,1938.680054,4887260000
2016-01-13,1940.339966,1950.329956,1886.410034,1890.280029,1890.280029,5087030000
2016-01-14,1891.680054,1934.469971,1878.930054,1921.839966,1921.839966,5241110000
2016-01-15,1916.680054,1916.680054,1857.829956,1880.329956,1880.329956,5468460000
2016-01-19,1888.660034,1901.439941,1864.599976,1881.329956,1881.329956,4928350000
2016-01-20,1876.180054,1876.180054,1812.290039,1859.329956,1859.329956,6416070000
2016-01-21,1861.459961,1889.849976,1848.979980,1868.989990,1868.989990,5078810000
2016-01-22,1877.400024,1908.849976,1877.400024,1906.900024,1906.900024,4901760000
2016-01-25,1906.280029,1906.280029,1875.969971,1877.079956,1877.079956,4401380000
2016-01-26,1878.790039,1906.729980,1878.790039,1903.630005,1903.630005,4357940000
2016-01-27,1902.520020,1916.989990,1872.699951,1882.949951,1882.949951,4754040000
2016-01-28,1885.219971,1902.959961,1873.650024,1893.359985,1893.359985,4693010000
2016-01-29,1894.000000,1940.239990,1894.000000,1940.239990,1940.239990,5497570000
2016-02-01,1936.939941,1947.199951,1920.300049,1939.380005,1939.380005,4322530000
2016-02-02,1935.260010,1935.260010,1897.290039,1903.030029,1903.030029,4463190000
2016-02-03,1907.069946,1918.010010,1872.229980,1912.530029,1912.530029,5172950000
2016-02-04,1911.670044,1927.349976,1900.520020,1915.449951,1915.449951,5193320000
2016-02-05,1913.069946,1913.069946,1872.650024,1880.050049,1880.050049,4929940000
2016-02-08,1873.250000,1873.250000,1828.459961,1853.439941,1853.439941,5636460000
2016-02-09,1848.459961,1868.250000,1834.939941,1852.209961,1852.209961,5183220000
2016-02-10,1857.099976,1881.599976,1850.319946,1851.859985,1851.859985,4471170000
2016-02-11,1847.000000,1847.000000,1810.099976,1829.079956,1829.079956,5500800000
2016-02-12,1833.400024,1864.780029,1833.400024,1864.780029,1864.780029,4696920000
2016-02-16,1871.439941,1895.770020,1871.439941,1895.579956,1895.579956,4570670000
